"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200005957","SEXE2","emp3",29.2709753012465,24.3005066220309,24.3005066220309,120.454177176328,93.5585817313437,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200005957","SEXE2","emp4",15.4937302576877,13.626288624939,13.626288624939,113.704697472288,27.4302884284164,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200005957","SEXE2","for3",21.276654169593,15.9392495621688,14.6465227600521,133.485921571191,10.3642772788969,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200006682","SEXE1","fam2",3.86540134951873,11.2557888713675,6.21969429247233,34.3414521513597,35.1705376734791,"FAV","Q1","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200006682","SEXE1","emp1",7.5652202283513,12.7605274497013,11.3354735644379,59.2861091218326,5.76164780696983,"FAV","Q1","Chômage","Taux de chômage","%","Insee-RP 2021"
"200006682","SEXE1","emp3",7.69132500214492,24.3005066220309,8.32091773402684,31.6508833407281,65.7994639714221,"FAV","Q1","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200006682","SEXE1","emp4",11.9904939012187,13.626288624939,11.8304024683587,87.9953025453573,5.85378537608459,"FAV","Q1","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200006682","SEXE1","for3",13.7921421939498,15.9392495621688,15.9392495621688,86.5294325191131,6.60926488980105,"FAV","Q1","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200006682","SEXE2","fam2",7.8241228149703,11.2557888713675,11.2557888713675,69.5119898248388,35.1705376734791,"FAV","Q1","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200006682","SEXE2","emp1",8.3004368783148,12.7605274497013,12.7605274497013,65.0477569288025,5.76164780696983,"FAV","Q1","Chômage","Taux de chômage","%","Insee-RP 2021"
"200006682","SEXE2","emp3",23.6809281017812,24.3005066220309,24.3005066220309,97.4503473121502,65.7994639714221,"FAV","Q1","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200006682","SEXE2","emp4",12.7881475920484,13.626288624939,13.626288624939,93.8490879214419,5.85378537608459,"FAV","Q1","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200006682","SEXE2","for3",12.7386749689397,15.9392495621688,14.6465227600521,79.920167629312,6.60926488980105,"FAV","Q1","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
